232	141.000000	0.431034
233	141.000000	0.429185
234	141.000000	0.427350
235	141.000000	0.425532
236	141.000000	0.423729
237	141.000000	0.421941
238	141.000000	0.420168
239	140.000000	0.418410
240	140.000000	0.416667
241	140.000000	0.414938
242	140.000000	0.413223
243	140.000000	0.411523
244	140.000000	0.409836
245	140.000000	0.408163
246	140.000000	0.406504
247	140.000000	0.404858
248	140.000000	0.403226
249	154.000000	0.401606
250	77.000000	0.400000
